NOMBRE ESTACION,Moravia,Universidad,Ruta N,Robledo,Campus Nacional,Dian Alpujarra,Distrito Creativo,Plaza de La Libertad,Parque de Las Luces II,Pies Descalzos I,Area Metropolitana,Plaza Mayor,Parque de Las Luces I,Pies Descalzos II,Málaga,Palacé,Museo de Antioquia,San Antonio,Parque Berrio,Palacio de la Cultura,SIU-UdeA,Primer Parque de Laureles,Otra Banda,Parque San Joaquín,Florida Nueva,Cacique Candela,María Mulata,Circular Primera,Batallón,Calle 51 Los Colores,Segundo Parque de Laureles,San Joaquín,Orquídeas,Santa Teresita,La 65,San Pedro y San Pablo,Parque de Los Mangos,Pedro Nel Gómez,Estadio,Suramericana,Colombia,San Juan,UPB,Los Colores,Floresta,Parque de los Enamorados,Salazar y Herrera,Unicentro,Calle 19A Villa Carlota,Politécnico,Telemedellín,Industriales Metro,MAMM,Río Aburrá,Villa Carlota,Ciudad del Río,Industriales Metroplús,Nutibara,Juan Pablo II,Picacha la 76,Parques del río,La 33,Rosales,Maria Luisa Calle,Unidad Deportiva de Belén,Bulerias,Cafetero,Metro Envigado Sur,Metro Envigado Norte,Auxiliar Metro Envigado,La Ultima Estación,Pista de Patinaje,Villas de Vallejuelos,Iglesia Alcalá,Los Urapanes,Parque Débora Arango,Porton de Alcalá,El MUA,Viva Envigado,Guanteros,Envigado Centro,Puente fundadores,Sabaneta Metro,Las Vegas 69 Sur,Santa Ana,Calle Nueva,La Barquereña,Entre amigos,Sabaneta Centro,Aves María,Biblioteca Sabaneta,Parque 4 Elementos,Puente de la 77 Sur,Metro Itaguí I,Metro Itaguí II,Bahía Ciclovia,Ideas,Parque Itaguí,Metróplus Cami,Doña María,Los Naranjos,Villa Paula,Parque el Artista,Puente pan de Queso I,Puente pan de Queso II,Metro Bello,Parque Bello,Paraná,San Cayetano
Area Metropolitana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1660290742157613,2.8145371078806427,4.322111706197398,4.124713083397093,4.169242540168325,5.828309104820198,4.0544758990053555,5.478500382555471,5.923335883703136,11.09885233358837,13.081560826319816,9.785462892119357,9.217597551644989,12.570619739862282,13.831216526396329,13.371231828615148,12.392042846212702,18.630757459831678,18.837337413925017,14.417903596021423,8.803978576893648,17.069013006885996,14.067635807192044,7.452945677123182,16.38362662586075,7.314766641162969,14.58592195868401,11.993114001530222,9.554093343534811,10.82662586074981,9.932823259372608,10.823412394797245,13.558071920428464,17.75531752104055,12.7716908951798,14.53267023718439,8.214537107880643,13.490130068859983,17.88706962509564,14.226931905126243,7.375822494261668,10.582861514919664,8.30451415455241,12.391124713083396,12.307574598316755,8.505126243305279,10.093037490436114,18.69594491201224,15.361285386381024,4.469472073450651,7.918439173680184,13.928538638102523,21.7840856924254,11.604284621270086,10.237643458301452,8.300382555470543,41.13420045906656,40.289058913542455,41.43947972456006,40.28079571537873,41.22188217291507,42.37184391736802,41.005202754399384,38.906809487375675,39.94613618974752,41.55700076511094,40.83488905891355,36.39020657995409,41.54276970160673,40.93817903596022,39.13221117061974,54.58852333588371,54.74736036725325,54.19005355776588,58.231675592960976,55.38913542463657,57.32134659525631,57.06105585309869,58.62647283856159,57.01055853098699,54.659219586840095,58.78576893649579,47.93114001530222,47.93114001530222,45.80703902065799,44.777352716143845,43.35057383320582,43.4194338179036,41.631828615149196,43.67192042846213,41.74384085692425,38.38485080336649,40.89319051262433,40.704514154552406,51.067482785003826,50.955011476664126,56.326090283091055,58.3574598316756
Plaza Mayor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.89885233358837,3.1560826319816373,5.290742157612854,4.247283856159143,6.994338179035959,5.220504973221117,6.644529456771233,7.089364957918898,12.26488140780413,12.003672532517214,9.408110175975517,8.139250191277736,11.40459066564652,12.847895944912011,12.205202754399386,11.408263198163732,17.837490436113235,18.105585309869934,13.43458301453711,7.725631216526397,16.337260902830913,13.083856159143076,6.2869166029074215,15.217597551644989,6.236419280795715,13.508033664881406,10.827084927314461,8.388064269319052,10.10726855394032,8.766794185156849,9.745065034429993,12.826319816373374,16.58928844682479,11.60566182096404,13.801377199693956,7.204131599081867,13.676052027543994,17.465187452180565,13.805508798775822,6.953940321346595,10.161438408569243,7.8830910482019885,11.969242540168326,11.885692425401682,8.08370313695486,9.109716908951798,17.712624330527927,14.37796480489671,3.3911247130833972,6.9351185921958685,12.944758990053558,20.800306044376434,10.620504973221118,9.253863810252486,7.316602907421576,40.71231828615149,39.867635807192045,41.01759755164499,39.85937260902831,40.800459066564656,41.94996174445295,40.583320581484315,38.48538638102524,39.524254016832444,41.135118592195866,40.41346595256312,35.96832440703902,41.12088752869166,40.51629686304514,38.710328997704664,54.16664116296863,54.32547819433818,53.7681713848508,57.81025248661056,54.967712318286154,56.8999234889059,56.639173680183625,58.20459066564652,56.58867635807192,54.23733741392502,58.363886763580716,47.5097169089518,47.5097169089518,45.38515684774292,44.35547054322877,42.92869166029074,42.99801071155317,41.20994644223412,43.25003825554705,41.321958684009175,37.962968630451414,40.47130833970926,40.28309104820199,50.69013006885998,50.57765876052028,55.90420811017597,57.93603672532517
Parque de Las Luces I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.874368783473603,1.7949502677888294,5.760367253251721,3.485692425401683,1.7247130833970925,3.148737566947207,3.5935730680948734,8.756694720734506,13.143075745983166,7.987758224942617,9.640856924254017,11.875592960979342,15.119357306809487,12.67620504973221,13.658607498087223,16.833052792654936,17.03963274674828,14.95822494261668,9.564192807957154,15.27130833970926,15.700535577658759,6.757918898240245,15.688599846977812,8.041009946442234,14.591430757459833,11.297628156082633,8.859066564651874,9.028921193573067,9.30114766641163,11.442693190512625,11.760367253251722,17.060290742157612,11.072226472838562,12.73496557000765,11.024942616679418,14.993114001530222,19.484621270084162,15.824942616679417,8.973374139250192,12.18087222647284,9.902524866105585,13.989135424636572,13.905585309869931,10.103136954858455,12.457689364957918,21.506350420811017,18.13726090283091,6.218974751338944,10.72884468247896,16.738944146901304,24.594491201224177,14.41469013006886,13.048048967100229,11.11078806426932,42.73175210405508,41.88706962509564,43.03749043611324,41.87880642693191,42.819892884468246,43.96985462892119,42.60321346595256,40.50482019892884,41.54368783473603,43.155011476664114,42.43289977046672,37.98775822494262,43.14032134659525,42.53573068094874,40.73022188217291,56.186074980872235,56.34537107880642,55.78760520275439,59.829686304514155,56.98714613618975,58.919357306809495,58.658607498087214,60.22402448355011,58.60856924254016,56.25677123182862,60.38332058148431,49.5291507268554,49.5291507268554,47.404590665646516,46.374904361132366,44.94812547819434,45.01744452945677,43.22938026013772,45.26947207345066,43.34139250191278,39.98240244835502,42.49074215761286,42.302524866105585,48.74965570007651,48.637184391736795,57.923641928079576,59.95547054322876
Pies Descalzos II,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.408722264728386,6.663351185921958,7.062739097169089,5.33848508033665,6.762050497322112,7.20734506503443,12.04407039020658,11.732364192807957,8.905891354246366,8.229686304514155,10.527773527161438,13.708645753634276,11.328385615914307,12.24697781178271,16.960214231063503,17.22876817138485,13.54797245600612,8.152563121652639,15.460443764345833,14.28982402448355,5.410099464422341,14.340780413159909,6.62938026013772,13.180719204284621,9.950267788829379,7.51124713083397,9.230451415455242,7.889977046671767,10.03106350420811,11.949502677888294,15.712471308339707,10.72884468247896,12.924100994644224,8.90956388676358,16.09211935730681,19.881254781943383,16.221117061973985,9.37000765110941,12.577046671767405,10.298699311400155,14.385309869931138,14.3017597551645,9.459984697781177,10.738944146901302,19.794491201224176,16.514919663351186,4.010864575363428,9.258454475899006,15.081713848508036,22.882172915072687,12.70237184391737,11.390818668706963,9.635348125478194,42.49533282325937,41.78882938026014,42.80107115531752,42.27498087222647,43.216067329762815,44.36602907421576,42.99938791124713,40.90145371078806,41.940321346595255,43.551185921958684,42.82907421576129,38.38439173680183,43.53695485845447,42.93236419280796,41.12639632746748,54.79418515684774,56.43259372609028,56.18423871461361,60.22586074980873,57.38332058148431,59.17643458301454,59.05524100994644,60.620657995409346,59.00474368783474,56.65340474368784,59.32700841622035,48.13726090283091,48.13726090283091,46.01315990818669,44.98301453710788,43.55623565416985,43.62555470543229,41.837490436113235,43.87804131599082,41.94950267788829,38.59051262433052,41.37980107115531,41.85539403213466,50.187452180566176,50.074980872226476,56.53221117061974,58.56358071920429
Málaga,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.446212700841622,3.1735271614384084,0.6982402448355011,2.1222647283856158,2.5671002295332825,8.55654169854629,14.92884468247896,8.131905126243307,11.426625860749807,13.661361897475135,16.90512624330528,14.461514919663351,15.443917368018361,16.977199693955622,17.183320581484313,16.74399387911247,11.349961744452946,15.414996174445294,17.4858454475899,8.543687834736037,17.37842387146136,9.826778882938024,16.377199693955625,13.083397092578423,10.644835501147668,9.172609028309106,11.08691660290742,13.228462127008417,11.904514154552409,18.80566182096404,11.216373374139252,12.879112471308341,12.24973221117062,15.591277735271616,20.2168324407039,16.557153787299157,9.70558530986993,12.913083397092578,10.634736036725325,14.720887528691659,14.63733741392502,10.835348125478195,13.284009181331292,22.352869166029073,19.396480489671003,7.977658760520276,11.95363427697016,17.682325937260902,25.441009946442232,15.639479724560063,14.272838561591431,12.335577658760519,43.463963274674825,42.619280795715376,43.76924254016833,42.611017597551644,43.552104055087995,44.70160673297628,43.33496557000765,41.23703136954858,42.27589900535578,43.886763580719204,43.16511094108645,38.71996939556235,43.87253251721499,43.26794185156848,41.461973986228,56.91828615149197,57.07712318286151,56.51981637337414,60.56189747513389,57.71935730680949,59.65156847742923,59.390818668706956,60.956235654169845,59.34032134659525,56.98898240244836,61.11553175210406,50.26136189747513,50.26136189747513,48.13680183626625,47.10711553175211,45.680336648814084,45.7496557000765,43.96159143075746,46.00168324407039,44.07360367253252,40.71461361897475,43.22295332823259,43.03473603672533,48.5495026778883,48.437031369548585,58.65585309869932,60.68722264728386
Palacé,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.016067329762816,6.616526396327467,8.066717674062739,8.504667176740627,14.269166029074217,14.520734506503443,13.313389441469013,11.643305279265496,15.926855394032135,14.492272379495027,16.57643458301454,13.05263963274675,22.15868400918133,22.36526396327467,15.07895944912012,10.11185921958684,20.596939556235654,14.72823259372609,10.85371078806427,19.78485080336649,9.672532517214997,15.370466717674061,15.393879112471309,12.95531752104055,14.354552410099465,13.159602142310634,12.022494261667942,17.08599846977812,21.139556235654165,16.17245600612089,18.060596786534045,8.875133894414692,10.232593726090283,14.072226472838562,10.412547819433817,3.5609793420045905,6.7684774292272385,4.490130068859985,8.57674062739097,8.49319051262433,4.690742157612854,7.139862280030604,16.208263198163735,15.832287681713849,6.925937260902831,8.579495026778883,11.537719969395564,19.29640397857689,9.718898240244835,10.8982402448355,8.960979342004592,37.319357306809486,36.47467482785004,37.62509563886764,36.466411629686306,37.40749808722265,38.557000765110935,37.19081866870696,35.09242540168324,36.13129303749044,37.74261667941852,37.020504973221115,32.57536342769701,37.727926549349654,37.12333588370314,35.317827084927316,50.773680183626624,50.932976281560826,50.375210405508795,54.41729150726855,51.57475133894415,53.506962509563884,53.24621270084162,54.811629686304514,53.19617444529457,50.84437643458301,54.970925784238716,44.116755929609795,44.116755929609795,41.99219586840092,40.96250956388676,39.535730680948745,39.60504973221117,37.81698546289211,39.857077276205054,37.92899770466718,34.57000765110941,37.078347360367246,36.89013006885998,54.241469013006885,54.12945677123183,52.51124713083398,54.54307574598317
Museo de Antioquia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.596480489671002,1.0521805661820962,0.6064269319051262,5.404590665646518,16.488293802601376,6.534812547819434,13.007192042846214,13.296403978576894,18.464575363427695,16.02142310635042,17.024483550114766,15.3796480489671,15.586228003060445,18.30390206579954,12.930068859984697,13.817903596021424,19.04575363427697,10.103136954858455,15.781331293037491,11.406885998469779,17.93664881407804,12.12486610558531,9.291966335118591,7.575516449885234,12.662433052792657,14.80856924254017,10.307421576128538,17.208569242540168,9.61928079571538,11.282019892884469,14.038714613618973,17.972456006120886,22.498393267023715,18.838714613618972,11.987146136189747,15.194644223412395,12.91629686304514,17.00290742157613,16.919357306809488,13.116908951798012,15.566029074215763,24.520122417750574,21.185462892119357,9.65830145371079,13.742616679418516,19.752716143840857,27.608263198163733,17.428462127008416,16.061820964039786,14.124560061208877,45.745983167559295,44.900841622035195,46.05126243305279,44.89257842387146,45.833664881407806,46.98362662586075,45.61698546289212,43.5185921958684,44.557459831675594,46.168783473603675,45.44667176740627,41.00153022188218,46.15409334353481,45.54950267788829,43.743993879112466,59.19984697781179,59.35914307574598,58.80137719969395,62.84345830145371,60.00091813312931,61.93312930374905,61.67237949502678,63.23779648048966,61.622341239479724,59.270543228768176,63.397092578423866,52.54292272379495,52.54292272379495,50.41882172915073,49.38867635807192,47.961897475133895,48.03121652639633,46.24315225707728,48.283703136954855,46.35516449885234,42.99617444529457,45.50451415455241,45.31629686304514,45.397551644988525,45.28553940321347,60.93787299158378,62.969242540168324
San Antonio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4726855394032137,1.9175210405508798,7.9065034429992345,14.940321346595256,7.483703136954859,11.45876052027544,13.672838561591432,16.916143840856925,14.472991583779647,15.476511094108647,16.328997704667177,16.53557765876052,16.755470543228768,11.382096403978577,14.766794185156847,17.497322111706197,8.554705432287681,16.730221882172913,9.858913542463657,16.388217291507267,13.073756694720736,10.240856924254016,8.52486610558531,11.114001530221882,13.260596786534048,11.256312165263962,18.157459831675595,10.568171384850803,12.230910482019894,12.32593726090283,15.614690130068862,20.293037490436113,16.63335883703137,9.781790359602144,12.989288446824789,10.710941086457535,14.797551644988523,14.71354246365723,10.911553175210406,13.360673297628157,22.429074215761286,19.472685539403216,8.053863810252487,12.029839326702373,17.758530986993115,25.517214996174445,15.71568477429227,14.34904361132364,12.411782708492732,43.54016832440704,42.695485845447585,43.84544758990054,42.68722264728386,43.628309104820204,44.77781178270849,43.411629686304515,41.31323641928079,42.35210405508799,43.96342769701607,43.24131599081866,38.79617444529457,43.94873756694721,43.34414690130069,41.53863810252487,56.99449120122417,57.15332823259372,56.59602142310635,60.6381025248661,57.795562356541694,59.72777352716144,59.46702371843917,61.032440703902054,59.41698546289212,57.06518745218057,61.19173680183627,50.33756694720735,50.33756694720735,48.21300688599847,47.18332058148432,45.756541698546286,45.82586074980872,44.03779648048967,46.077888293802594,44.14980872226472,40.79081866870696,43.2991583779648,43.11094108645754,47.89992348890589,47.787452180566184,58.73205814843152,60.763886763580715
Parque Berrio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.446212700841622,6.454475899005356,16.211476664116297,6.497628156082633,12.729915837796481,13.259219586840093,18.187299158377964,15.744146901300688,16.747666411629687,15.34292272379495,15.549502677888293,18.02662586074981,12.653251721499618,13.780719204284622,18.768477429227236,9.825860749808722,15.744146901300688,11.130068859984698,17.65983167559296,12.087681713848507,9.25478194338179,7.538791124713084,12.385156847742923,14.531752104055089,10.270237184391737,17.171384850803367,9.582096403978577,11.244835501147666,13.603519510328997,16.928538638102523,21.57061973986228,17.910941086457534,11.059372609028308,14.266870696250958,11.988064269319052,16.07467482785004,15.991124713083398,12.189135424636572,14.637796480489671,23.706656465187454,20.75026778882938,9.331446059678653,13.30742157612854,19.03611323641928,26.794338179035957,16.99326702371844,15.62662586074981,13.6893649579189,44.8177505738332,43.97306809487375,45.1230298393267,43.96434583014537,44.90543228768171,46.05539403213466,44.68875286916603,42.590818668706966,43.62968630451416,45.24055087987758,44.51843917368018,40.073756694720736,45.226319816373376,44.62172915072686,42.81576128538639,58.272073450650346,58.4309104820199,57.87360367253252,61.91522570772762,59.07314460596787,61.00489671002295,60.74460596786534,62.310022953328236,60.69410864575364,58.342769701606734,62.46931905126244,51.61514919663351,51.61514919663351,49.49058913542464,48.46090283091048,47.03412394797245,47.10344299923489,45.31537872991584,47.35547054322877,45.4273909716909,42.06840091813313,44.57674062739097,44.38806426931905,46.447895944912005,46.335424636572306,60.009640397857694,62.04100994644224
Palacio de la Cultura,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.008263198163734,16.656312165263966,6.8469778117827085,13.175210405508798,13.60902830910482,18.632593726090285,16.189441469013005,17.192501912777352,15.69227237949503,15.898852333588373,18.47146136189747,13.098087222647283,14.130527926549348,19.213771996939553,10.27115531752104,16.093496557000762,11.574904361132365,18.10466717674063,12.437031369548583,9.604131599081867,7.888140780413159,12.830451415455242,14.976587605202754,10.619586840091813,17.521193573068093,9.931446059678654,11.594185156847743,14.048355011476662,17.36602907421576,22.015455241009946,18.355776587605202,11.504208110175975,14.711706197398623,12.43335883703137,16.519969395562356,16.435960214231066,12.633970925784238,15.08309104820199,24.15149196633512,21.195103289977045,9.77628156082632,13.752257077276205,19.480948737566948,27.239632746748278,17.438102524866103,16.071461361897473,14.134200459066564,45.262586074980874,44.417903596021425,45.56786534047438,44.409640397857686,45.35072685539403,46.50022953328232,45.13404743687835,43.03565416985463,44.074521805661824,45.6858454475899,44.9637337413925,40.51859219586839,45.67115531752104,45.06656465187452,43.2610558530987,58.71690895179801,58.87574598316756,58.31843917368019,62.36052027543994,59.517980107115534,61.450191277735264,61.189441469013005,62.754858454475894,61.139403213465954,58.7876052027544,62.914154552410096,52.059984697781175,52.059984697781175,49.93542463657231,48.90573833205814,47.47895944912012,47.54827850038255,45.76021423106351,47.800306044376434,45.87222647283856,42.513236419280794,45.02157612853864,44.833358837031376,46.00168324407039,45.889211935730685,60.45447589900535,62.486304514154554
SIU-UdeA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.722876817138484,8.607039020657997,16.337260902830913,15.368630451415456,21.699158377964803,18.47008416220352,20.354552410099462,17.45187452180566,17.658454475899006,21.538485080336653,16.260137719969396,15.890130068859985,22.280336648814078,13.127467482785004,17.8530986993114,14.736954858454476,21.171231828615152,14.19663351185922,11.364192807957155,9.647742922723795,15.992042846212701,18.126243305279267,12.379188982402448,19.28079571537873,11.691507268553941,13.35424636572303,18.274980872226475,22.243152257077277,26.734659525631216,23.074980872226472,16.223412394797247,19.430910482019893,17.15256312165264,21.239173680183626,21.155623565416985,17.353175210405507,19.80229533282326,28.68477429227238,24.83320581484315,13.655394032134659,17.978882938026015,23.598316755929613,31.751798010711553,21.664728385615916,19.907421576128538,18.360826319816375,49.98224942616679,49.137107880642695,50.287528691660285,49.12884468247896,50.0699311400153,51.219892884468244,49.853251721499625,47.7548584544759,48.79372609028309,50.40504973221117,49.68293802601377,45.23779648048967,50.39035960214232,49.78576893649579,47.98026013771997,63.436113236419274,63.59540933435349,63.038102524866105,67.07972456006121,64.2371843917368,66.16939556235654,65.90864575363427,67.47406273909718,65.85860749808722,63.50680948737566,67.63335883703137,56.779188982402445,56.779188982402445,54.65508798775823,53.62494261667941,52.19816373374139,52.26748278500383,50.47941851568478,52.51996939556236,50.59143075745983,47.232440703902064,49.74078041315991,49.55256312165264,41.07268553940321,40.9602142310635,65.17413925019127,67.20550879877582
Primer Parque de Laureles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.51017597551645,4.02142310635042,4.906962509563887,2.2631981637337417,3.018362662586075,2.8687069625095636,10.305585309869933,11.141545524100994,2.05478194338179,4.556235654169855,10.681101759755164,3.1570007651109413,6.73726090283091,7.615455241009946,5.8677888293802605,2.0290742157612853,6.233205814843152,8.52257077276205,10.630604437643457,3.9791889824024484,2.7576128538638103,10.149043611323641,8.683703136954858,9.166182096403979,10.387758224942617,6.207957153787299,23.004284621270088,25.296403978576894,23.239785768936493,16.710482019892886,19.595715378729917,17.31736801836266,21.40397857689365,21.319969395562357,15.103749043611321,11.84299923488906,14.161285386381026,9.528385615914306,8.731446059678653,9.661514919663352,9.074368783473604,17.22785003825555,9.407192042846212,5.338026013771996,6.628003060443764,44.05386381025249,43.59479724560061,44.35914307574598,46.162815608263195,47.10390206579954,48.2804896710023,46.887222647283856,45.318592195868405,46.2353481254782,48.29517980107116,47.57352716143841,42.65876052027544,48.28094873756695,47.676358071920426,45.28324407039021,56.35271614384086,57.99066564651874,58.33726090283091,62.149349655700085,59.700229533282325,60.73496557000765,61.20826319816374,62.77368018362663,60.928232593726094,58.80642693190513,60.88553940321346,49.69533282325937,49.69533282325937,47.57123182861515,46.54154552410099,45.114766641162966,45.18362662586075,43.396021423106355,45.43611323641928,43.50803366488141,40.14904361132364,42.937872991583774,43.41346595256312,54.40489671002296,54.292425401683246,58.0902830910482,60.12165263963274
Otra Banda,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.114919663351186,7.124254016832442,13.45478194338179,10.225707727620504,12.308033664881407,9.198775822494262,9.405355776587605,13.294108645753635,8.24850803366488,7.486457536342769,14.035960214231064,4.883091048201989,9.599999999999998,6.933741392501913,12.926855394032135,5.9522570772762045,3.1198163733741393,1.1885233358837028,7.760061208875288,9.88186687069625,3.975975516449885,11.027237949502679,3.437949502677888,4.950573833205815,10.558071920428462,21.632593726090285,25.421729150726854,21.76205049732211,14.910482019892886,18.117980107115528,15.839173680183626,19.925784238714613,19.842234123947975,14.41193573068095,13.710022953328233,20.801224177505738,16.916143840856925,6.749196633511859,11.528079571537871,15.714307574598315,23.86778882938026,14.555164498852333,12.023412394797246,11.753481254781944,46.98270849273145,46.11461361897475,47.28798775822494,47.815914307574594,48.756541698546286,49.90650344299923,48.539862280030604,46.44192807957154,47.480795715378726,49.091660290742155,48.36954858454476,43.92486610558531,49.07742922723795,48.47283856159143,46.66687069625095,60.265799540933436,61.90420811017597,61.7247130833971,65.7663351185922,62.92425401683245,64.64804896710024,64.59571537872992,66.16113236419281,64.54521805661821,62.19387911247131,64.79862280030603,53.6088752869166,53.6088752869166,51.484774292272384,50.455087987758226,49.028309104820195,49.09716908951798,47.309104820198925,49.34965570007651,47.42111706197399,44.06212700841622,46.5176740627391,46.32945677123183,44.69885233358837,44.586840091813315,62.003825554705436,64.03519510328998
Parque San Joaquín,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.440856924254017,5.993114001530222,6.09043611323642,4.210558530986993,12.039479724560062,12.841469013006886,6.009640397857689,1.6664116296863045,12.136342769701606,6.574292272379495,3.246059678653405,9.349349655700077,2.112165263963275,5.986228003060444,5.057536342769702,5.600153022188217,7.3404743687834735,2.673603672532517,1.8018362662586076,8.856312165263963,10.653557765876052,6.737719969395562,9.16434583014537,4.209640397857689,20.20673297628156,23.819586840091812,20.442234123947973,13.912930374904361,16.79816373374139,14.519357306809487,18.605967865340475,18.522417750573837,12.3061973986228,9.045447589900537,14.198928844682479,10.3106350420811,4.97628156082632,6.863963274674829,9.112012241775057,17.265493496557,7.952869166029075,5.421117061973987,5.1511859219586835,42.57704667176741,42.117980107115535,42.88232593726091,44.68599846977812,45.62708492731446,46.80367253251721,45.410405508798775,43.84177505738332,44.758071920428456,46.818362662586075,,41.181943381790354,46.80413159908186,46.199540933435344,43.80642693190513,54.87589900535577,56.51384850803367,56.86044376434583,60.672532517215,58.22341239479725,59.25768936495791,59.73144605967866,61.29686304514154,59.45141545524101,57.32960979342004,59.40872226472839,48.218515684774296,48.218515684774296,46.094414690130066,45.064728385615915,43.637949502677884,43.706809487375665,41.919204284621266,43.9592960979342,42.03121652639633,38.67222647283856,41.4610558530987,41.93664881407804,51.114307574598314,51.00229533282326,56.61346595256312,58.64483550114766
Florida Nueva,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.797398622800307,3.2942616679418517,6.486151491966336,6.868094873756695,7.704055087987759,6.588982402448354,6.629839326702371,7.243611323641929,7.691201224177506,5.314613618974751,4.17796480489671,6.695026778882938,6.123488905891355,1.5562356541698548,4.03106350420811,6.138638102524866,2.9265493496557,4.659984697781178,5.528538638102525,5.482631981637337,4.674215761285386,5.689211935730681,9.040397857689364,23.926090283091046,27.81346595256312,24.16113236419281,17.671308339709256,20.517061973986227,18.238714613618974,22.325325172149963,22.24177505738332,16.596174445294565,13.79770466717674,17.702065799540932,13.306503442999235,8.470237184391737,11.615761285386382,12.615149196633512,20.768630451415458,12.756082631981636,8.878347360367252,9.954399387911247,47.38026013771997,46.921193573068095,47.68553940321347,49.48921193573068,50.43029839326702,51.606885998469785,50.21361897475134,48.64498852333588,49.56128538638102,51.483397092578414,50.761285386381026,45.98515684774293,51.469166029074216,50.8645753634277,48.60964039785769,59.67911247130834,61.31706197398623,61.6636572302984,65.47574598316756,63.02662586074981,64.06090283091048,64.53465952563121,66.1000765110941,64.25462892119357,62.132823259372614,64.21193573068095,53.021729150726856,53.021729150726856,50.89762815608263,49.867941851568474,48.44116296863045,48.51002295332823,46.72241775057384,48.762509563886766,46.834429992348895,43.475439938791126,46.26426931905126,46.73986228003061,49.91293037490436,49.800459066564656,61.41667941851569,63.448048967100235
Cacique Candela,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.455700076511095,3.968171384850803,11.743381790359601,12.578882938026013,1.5626625860749808,5.766335118592195,12.118439173680185,2.279724560061209,7.9469013006886,9.053251721499617,7.07742922723795,2.02540168324407,7.443305279265494,9.732670237184392,11.8407039020658,5.188829380260137,3.9672532517215,11.359143075745983,9.358990053557765,10.375822494261667,11.59785768936496,5.620811017597552,22.55026778882938,24.695944912012244,22.785768936495792,16.25646518745218,19.14169854628921,16.863351185921957,20.94996174445295,20.865952563121656,14.604743687834736,11.293955623565417,13.336801836266257,8.583167559296099,9.941545524100995,9.207498087222646,8.250344299923489,16.40382555470543,8.583167559296099,4.51354246365723,6.040856924254017,43.453404743687834,42.994338179035964,43.75868400918133,45.56235654169854,46.50344299923489,47.68003060443764,46.286763580719196,44.71813312930375,45.63488905891354,47.694720734506504,46.97306809487375,42.05830145371079,47.68094873756694,47.07589900535578,44.68278500382555,55.752257077276205,57.39020657995409,57.73680183626626,61.548890589135425,59.09977046671767,60.134506503443,60.607804131599075,62.17322111706197,60.32777352716144,58.205967865340476,60.28508033664882,49.09487375669472,49.09487375669472,46.970772762050494,45.94108645753634,44.51430757459832,44.5831675592961,42.795562356541694,44.83565416985463,42.90757459831676,39.54858454475899,42.33741392501913,42.813006885998476,55.61453710788065,55.50206579954094,57.48982402448355,59.5211935730681
